TransactionId,Amount,HourOfDay,MerchantCategory,Location,TransactionType,HistoricalAvgAmount,NumTransactionsLast24h,IsFraud
5754,180.78,0,Gas,NY,Online,165.07,8,0
5755,97.23,16,Electronics,WA,In-Store,79.71,1,0
5756,89.43,17,Grocery,FL,In-Store,121.27,6,0
5757,126.53,16,Restaurants,TX,In-Store,103.07,1,0
5758,73.46,16,Electronics,NY,In-Store,50.13,6,0
5759,130.60,4,Gas,FL,In-Store,143.09,3,0
5760,91.08,16,Restaurants,WA,Online,135.36,7,0
5761,188.53,11,Electronics,WA,In-Store,96.85,9,0
5762,191.25,21,Grocery,WA,In-Store,126.66,2,0
5763,23.03,17,Travel,NY,Online,29.27,8,0
5764,45.92,13,Electronics,CA,Online,26.07,2,0
5765,176.36,7,Restaurants,IL,In-Store,248.46,6,0
5766,173.43,21,Gas,TX,In-Store,96.88,8,0
5767,153.07,19,Electronics,TX,Online,120.66,7,1
5768,49.89,19,Restaurants,NY,In-Store,33.05,2,0
5769,25.73,2,Grocery,NY,Online,37.85,9,0
5770,100.79,11,Travel,NY,Online,91.25,3,0
5771,197.13,1,Electronics,CA,In-Store,197.18,6,0
5772,68.91,4,Electronics,FL,Online,97.32,9,1
5773,163.29,21,Clothing,TX,In-Store,156.59,7,0
5774,124.47,14,Clothing,NY,In-Store,111.81,1,0
5775,131.68,8,Grocery,FL,Online,133.39,6,0
5776,72.55,21,Clothing,WA,Online,48.43,5,0
5777,78.01,4,Restaurants,IL,Online,91.83,8,1
5778,57.67,3,Clothing,IL,Online,49.29,2,1
5779,184.79,23,Clothing,WA,In-Store,259.93,0,0
5780,77.82,8,Clothing,CA,In-Store,47.88,0,0
5781,104.87,1,Travel,TX,In-Store,62.41,2,0
5782,88.15,11,Restaurants,NY,In-Store,56.87,2,0
5783,137.29,16,Clothing,FL,In-Store,200.44,2,0
5784,194.54,18,Restaurants,CA,In-Store,254.62,8,0
5785,711.18,5,Clothing,FL,Online,686.94,1,1
5786,176.93,14,Electronics,WA,In-Store,164.33,0,0
5787,10.67,7,Travel,NY,Online,6.64,3,0
5788,170.08,16,Gas,CA,In-Store,104.86,2,0
5789,91.55,0,Clothing,CA,In-Store,132.64,4,0
5790,73.89,19,Travel,WA,In-Store,103.95,7,0
5791,140.17,1,Grocery,CA,Online,94.00,6,1
5792,67.08,22,Grocery,NY,In-Store,100.39,9,0
5793,175.10,5,Gas,WA,In-Store,193.16,7,0
5794,21.58,18,Travel,IL,Online,29.11,4,1
5795,119.08,6,Gas,CA,In-Store,69.41,6,0
5796,110.16,13,Grocery,WA,In-Store,71.82,0,0
5797,98.77,1,Electronics,FL,In-Store,117.82,0,0
5798,140.05,9,Restaurants,CA,In-Store,152.97,4,0
5799,56.49,10,Restaurants,IL,Online,59.11,0,0
5800,21.59,23,Travel,IL,In-Store,17.71,3,0
5801,14.07,19,Gas,WA,Online,19.50,3,0
5802,677.83,20,Clothing,FL,Online,928.28,8,0
5803,167.11,16,Gas,TX,Online,181.30,0,0
5804,161.52,15,Electronics,IL,Online,165.06,1,0
5805,102.14,6,Gas,CA,Online,125.85,0,1
5806,53.80,11,Restaurants,WA,In-Store,60.26,5,0
5807,74.73,7,Gas,TX,Online,51.30,5,0
5808,34.40,8,Restaurants,WA,Online,31.32,3,0
5809,88.57,23,Restaurants,NY,Online,120.70,3,1
5810,47.43,14,Gas,FL,Online,25.43,1,0
5811,103.10,19,Grocery,FL,In-Store,98.45,5,0
5812,176.57,15,Grocery,CA,In-Store,139.78,1,0
5813,43.54,11,Travel,IL,Online,54.60,9,0
5814,14.00,7,Grocery,FL,In-Store,18.46,8,0
5815,165.13,11,Electronics,NY,Online,138.32,9,0
5816,149.02,22,Grocery,TX,Online,200.24,8,0
5817,21.10,0,Gas,TX,In-Store,17.05,3,1
5818,165.29,2,Travel,CA,Online,93.02,4,0
5819,195.54,17,Grocery,FL,In-Store,183.10,0,0
5820,158.54,22,Electronics,IL,Online,192.32,2,0
5821,2547.95,22,Gas,TX,In-Store,1655.88,5,0
5822,191.40,23,Travel,FL,In-Store,261.58,6,1
5823,28.67,6,Electronics,WA,In-Store,24.24,0,0
5824,124.23,10,Restaurants,NY,In-Store,106.51,8,0
5825,198.79,15,Grocery,IL,In-Store,126.73,8,0
5826,14.46,8,Clothing,WA,In-Store,16.27,0,0
5827,165.61,23,Grocery,TX,Online,183.61,5,1
5828,90.92,12,Clothing,FL,In-Store,111.87,8,0
5829,86.51,12,Clothing,CA,Online,127.57,2,1
5830,106.37,11,Restaurants,WA,Online,81.57,5,1
5831,33.64,15,Clothing,TX,Online,39.68,6,0
5832,71.96,10,Restaurants,FL,Online,51.83,1,0
5833,157.19,11,Travel,NY,Online,117.20,0,1
5834,147.44,13,Clothing,NY,Online,158.34,5,0
5835,198.77,17,Clothing,IL,In-Store,239.49,6,0
5836,115.40,15,Clothing,TX,In-Store,63.99,4,0
5837,135.49,17,Restaurants,NY,Online,189.92,9,0
5838,163.67,12,Clothing,NY,Online,83.81,2,1
5839,42.75,17,Travel,CA,In-Store,42.67,6,0
5840,116.96,12,Travel,TX,In-Store,172.90,8,0
5841,53.27,22,Clothing,TX,In-Store,64.30,8,0
5842,12.50,19,Restaurants,TX,Online,13.24,8,1
5843,76.92,1,Electronics,NY,Online,48.64,3,0
5844,57.02,10,Travel,TX,Online,71.78,7,0
5845,44.55,23,Travel,CA,Online,56.94,4,1
5846,73.70,20,Clothing,CA,In-Store,80.73,5,0
5847,42.61,10,Clothing,CA,Online,26.09,4,0
5848,65.98,19,Restaurants,WA,In-Store,57.51,3,0
5849,18.72,10,Gas,TX,In-Store,28.06,7,0
5850,165.49,16,Gas,CA,In-Store,246.61,5,0
5851,64.08,12,Gas,IL,In-Store,57.08,4,0
5852,132.72,2,Grocery,NY,In-Store,139.96,5,1
5853,145.08,15,Travel,TX,In-Store,188.01,2,0
5854,46.46,21,Travel,FL,Online,24.08,0,0
5855,107.92,14,Restaurants,TX,In-Store,90.01,3,0
5856,46.93,21,Gas,CA,In-Store,54.24,2,0
5857,7.99,7,Travel,NY,In-Store,6.45,1,0
5858,74.58,1,Gas,NY,In-Store,66.10,0,1
5859,105.77,1,Restaurants,FL,Online,103.76,5,0
5860,129.90,5,Grocery,TX,Online,91.65,9,0
5861,49.46,5,Grocery,CA,Online,26.56,9,0
5862,195.44,13,Travel,TX,Online,207.26,1,1
5863,9.21,23,Electronics,FL,Online,13.34,6,0
5864,138.94,7,Gas,FL,Online,123.74,1,0
5865,195.77,18,Travel,FL,In-Store,185.33,5,0
5866,3.65,3,Travel,FL,Online,2.66,1,0
5867,282.22,18,Grocery,FL,In-Store,237.69,6,0
5868,60.83,10,Restaurants,CA,In-Store,65.80,6,0
5869,42.07,9,Gas,WA,Online,60.17,9,0
5870,140.33,2,Clothing,TX,In-Store,179.26,0,0
5871,38.49,3,Electronics,CA,In-Store,22.90,1,1
5872,116.44,22,Electronics,WA,In-Store,157.84,9,0
5873,40.08,1,Clothing,CA,In-Store,22.60,6,0
5874,49.90,9,Travel,IL,Online,44.21,3,0
5875,48.65,11,Restaurants,FL,In-Store,26.32,3,0
5876,110.58,18,Restaurants,FL,Online,130.05,5,0
5877,70.31,2,Clothing,CA,In-Store,99.69,8,0
5878,178.98,11,Travel,IL,In-Store,123.23,6,0
5879,79.88,15,Electronics,TX,In-Store,43.00,5,0
5880,32.72,6,Travel,CA,Online,26.73,0,0
5881,45.78,17,Gas,FL,In-Store,43.98,1,0
5882,44.34,16,Electronics,TX,In-Store,43.43,2,0
5883,32.43,7,Electronics,TX,In-Store,32.61,7,0
5884,13.05,10,Electronics,FL,In-Store,18.49,9,0
5885,54.91,0,Gas,IL,Online,37.49,8,0
5886,90.99,7,Electronics,TX,In-Store,67.39,1,0
5887,64.04,11,Grocery,CA,In-Store,74.07,3,0
5888,42.39,4,Travel,CA,Online,30.22,2,0
5889,180.38,7,Grocery,NY,In-Store,253.06,0,0
5890,168.03,13,Restaurants,NY,Online,225.63,5,1
5891,53.52,6,Grocery,NY,Online,32.33,9,0
5892,118.25,15,Travel,NY,Online,89.64,3,0
5893,127.18,20,Travel,NY,Online,72.18,8,0
5894,121.46,20,Travel,NY,In-Store,110.27,9,0
5895,82.37,4,Travel,WA,Online,93.15,3,0
5896,32.32,16,Electronics,CA,In-Store,33.85,2,0
5897,28.22,2,Grocery,NY,Online,35.87,4,1
5898,14.02,11,Travel,TX,Online,10.61,8,0
5899,128.25,7,Gas,CA,In-Store,161.13,9,0
5900,189.24,10,Grocery,CA,In-Store,163.30,2,0
5901,173.91,16,Gas,NY,Online,235.61,5,0
5902,2.24,10,Restaurants,NY,Online,1.46,9,0
5903,8.55,23,Electronics,CA,Online,8.29,8,1
5904,161.93,11,Restaurants,FL,Online,162.87,3,0
5905,181.73,14,Travel,WA,In-Store,139.05,7,0
5906,87.93,4,Grocery,WA,Online,77.43,3,0
5907,129.70,2,Restaurants,TX,Online,96.61,0,1
5908,19.64,15,Electronics,NY,In-Store,28.41,2,0
5909,174.67,12,Electronics,NY,In-Store,172.23,0,0
5910,2.06,0,Grocery,CA,Online,1.77,8,0
5911,66.44,11,Electronics,FL,In-Store,44.51,1,0
5912,9.93,8,Restaurants,NY,In-Store,7.91,5,0
5913,71.78,14,Restaurants,NY,Online,99.56,2,0
5914,485.41,9,Travel,CA,In-Store,540.84,8,0
5915,116.02,16,Grocery,WA,Online,108.64,8,1
5916,97.50,7,Gas,IL,Online,48.88,4,0
5917,145.69,3,Clothing,TX,In-Store,158.28,1,1
5918,134.38,4,Restaurants,TX,In-Store,157.06,9,0
5919,138.43,17,Clothing,FL,In-Store,184.68,7,0
5920,57.30,9,Electronics,WA,In-Store,67.75,8,0
5921,98.30,6,Grocery,TX,In-Store,138.25,7,0
5922,172.82,3,Clothing,NY,In-Store,199.37,3,1
5923,93.75,19,Restaurants,FL,In-Store,132.64,2,0
5924,173.87,12,Clothing,WA,In-Store,163.19,1,0
5925,46.33,21,Grocery,FL,In-Store,27.79,9,0
5926,96.54,3,Restaurants,FL,In-Store,115.51,2,0
5927,125.93,14,Restaurants,CA,Online,163.59,0,0
5928,179.33,21,Restaurants,WA,In-Store,101.57,4,0
5929,28.16,17,Travel,FL,In-Store,34.28,4,0
5930,153.34,20,Travel,IL,In-Store,229.69,8,0
5931,30.36,9,Gas,CA,In-Store,30.13,2,0
5932,196.60,21,Electronics,TX,Online,257.72,5,0
5933,175.53,8,Travel,WA,In-Store,216.73,0,0
5934,91.30,16,Electronics,FL,Online,103.63,9,0
5935,69.51,4,Electronics,FL,Online,38.72,7,1
5936,107.58,19,Gas,CA,Online,155.84,1,1
5937,186.16,15,Restaurants,NY,Online,239.01,0,1
5938,172.62,9,Gas,FL,In-Store,139.74,4,0
5939,120.14,3,Grocery,WA,Online,92.07,1,1
5940,180.30,17,Clothing,CA,Online,269.05,7,0
5941,40.91,9,Travel,TX,Online,21.08,1,0
5942,23.58,0,Electronics,TX,In-Store,12.37,3,0
5943,9.99,5,Clothing,TX,In-Store,12.42,8,1
5944,112.06,14,Travel,IL,In-Store,147.19,1,0
5945,156.37,5,Restaurants,NY,In-Store,121.66,1,0
5946,93.12,8,Grocery,TX,In-Store,136.47,9,0
5947,110.34,9,Restaurants,CA,In-Store,74.84,4,0
5948,67.80,2,Grocery,TX,Online,100.39,2,0
5949,50.12,19,Clothing,NY,Online,46.82,2,0
5950,189.66,21,Gas,WA,In-Store,100.43,2,0
5951,70.26,9,Restaurants,TX,In-Store,99.93,9,0
5952,59.54,5,Grocery,NY,Online,38.91,7,0
5953,0.31,14,Electronics,NY,In-Store,1.00,2,0
5954,185.60,4,Electronics,NY,Online,270.80,6,1
5955,66.08,21,Electronics,FL,Online,47.67,1,0
5956,1.52,12,Gas,FL,Online,1.12,0,1
5957,146.20,2,Clothing,CA,Online,171.39,9,1
5958,807.17,1,Grocery,TX,Online,1068.03,1,0
5959,151.80,9,Travel,WA,Online,124.65,3,0
5960,51.54,21,Grocery,NY,In-Store,37.52,4,0
5961,178.44,15,Restaurants,FL,In-Store,165.08,1,0
5962,191.81,2,Clothing,IL,Online,211.29,2,0
5963,68.90,2,Clothing,NY,In-Store,52.17,7,1
5964,176.26,3,Grocery,WA,In-Store,134.47,9,0
5965,194.73,0,Clothing,FL,In-Store,149.27,3,0
5966,65.12,8,Gas,TX,In-Store,57.14,8,0
5967,169.30,6,Gas,CA,In-Store,199.36,5,0
5968,120.41,22,Grocery,CA,In-Store,94.62,6,0
5969,123.60,16,Electronics,CA,In-Store,112.66,9,0
5970,178.33,11,Electronics,IL,In-Store,215.72,4,0
5971,121.30,21,Electronics,IL,In-Store,141.95,6,0
5972,110.61,14,Restaurants,TX,In-Store,136.38,7,0
5973,112.44,6,Restaurants,CA,Online,153.06,7,0
5974,140.08,5,Travel,TX,In-Store,115.80,6,0
5975,40.88,1,Gas,FL,In-Store,28.41,8,0
5976,72.75,15,Restaurants,FL,In-Store,106.29,1,0
5977,37.43,21,Clothing,TX,Online,39.59,9,0
5978,42.47,18,Gas,CA,In-Store,39.60,5,0
5979,188.25,1,Gas,TX,Online,214.42,4,1
5980,2241.27,7,Grocery,CA,In-Store,1433.46,6,0
5981,142.04,1,Grocery,FL,Online,210.59,2,0
5982,113.83,19,Electronics,NY,In-Store,59.17,2,0
5983,80.88,10,Travel,WA,In-Store,101.61,9,0
5984,176.95,11,Gas,NY,Online,254.90,8,0
5985,176.00,11,Restaurants,TX,Online,203.93,9,0
5986,195.08,15,Gas,NY,Online,143.49,7,1
5987,11.99,6,Clothing,TX,In-Store,11.17,0,0
5988,99.54,1,Gas,CA,Online,82.14,1,0
5989,58.42,3,Electronics,CA,In-Store,45.31,7,1
5990,10.99,13,Clothing,FL,Online,5.82,8,0
5991,199.70,8,Gas,CA,Online,188.13,1,1
5992,47.93,12,Clothing,TX,In-Store,46.04,9,0
5993,187.24,15,Clothing,CA,In-Store,194.92,3,0
5994,604.99,17,Gas,TX,Online,500.18,7,1
5995,98.96,19,Gas,NY,In-Store,53.04,5,0
5996,132.18,16,Grocery,FL,Online,78.51,0,0
5997,131.27,18,Electronics,WA,Online,98.11,1,0
5998,103.82,2,Grocery,NY,Online,80.66,4,1
5999,1891.66,14,Electronics,NY,In-Store,2300.32,2,0
6000,199.42,8,Restaurants,TX,In-Store,233.39,5,0
6001,47.71,11,Restaurants,WA,In-Store,48.51,9,0
6002,108.83,13,Gas,CA,In-Store,161.38,0,0
6003,2026.10,7,Grocery,NY,In-Store,1310.56,4,1
6004,4.30,3,Clothing,FL,In-Store,3.05,8,0
6005,88.53,20,Restaurants,CA,Online,59.48,6,0
6006,50.78,12,Restaurants,CA,Online,56.60,5,0
6007,184.89,8,Gas,IL,Online,160.92,8,0
6008,79.98,0,Travel,WA,Online,66.47,6,0
6009,43.70,11,Travel,WA,Online,56.42,8,1
6010,128.65,12,Travel,IL,Online,77.49,2,0
6011,59.20,23,Clothing,CA,Online,73.96,7,1
6012,186.99,9,Clothing,CA,In-Store,157.23,3,0
6013,52.16,13,Travel,NY,In-Store,41.98,7,0
6014,40.34,8,Grocery,IL,In-Store,50.82,0,1
6015,192.62,1,Electronics,NY,Online,280.70,8,0
6016,126.15,3,Travel,FL,Online,165.20,8,1
6017,146.45,14,Grocery,CA,In-Store,195.33,5,0
6018,26.20,13,Gas,IL,Online,29.84,3,0
6019,25.95,23,Clothing,WA,Online,21.37,6,0
6020,59.94,0,Travel,CA,In-Store,57.95,0,0
6021,84.05,12,Restaurants,TX,In-Store,123.30,8,0
6022,190.19,12,Travel,CA,Online,237.63,6,0
6023,51.50,10,Clothing,IL,In-Store,27.02,5,0
6024,38.32,17,Restaurants,CA,In-Store,41.35,2,0
6025,26.66,16,Clothing,TX,Online,20.03,3,0
6026,6.76,2,Travel,CA,In-Store,4.52,2,0
6027,92.48,0,Clothing,IL,Online,117.96,6,1
6028,63.79,20,Clothing,NY,In-Store,71.20,0,1
6029,171.41,7,Grocery,TX,In-Store,255.55,1,0
6030,725.68,11,Grocery,NY,Online,513.78,5,1
6031,27.97,1,Restaurants,TX,Online,15.48,1,1
6032,3.10,7,Restaurants,TX,Online,2.64,6,0
6033,170.52,6,Clothing,FL,Online,167.62,6,0
6034,171.13,20,Travel,IL,Online,172.14,9,0
6035,161.85,19,Grocery,TX,In-Store,209.51,1,0
6036,195.66,18,Clothing,IL,Online,184.31,3,0
6037,166.78,5,Gas,NY,In-Store,99.60,1,0
6038,1029.08,6,Grocery,FL,In-Store,1073.39,3,1
6039,151.51,15,Gas,FL,Online,152.22,1,0
6040,97.34,12,Restaurants,TX,Online,114.08,2,0
6041,5.01,22,Travel,CA,Online,4.68,1,0
6042,143.09,5,Clothing,NY,In-Store,118.95,5,0
6043,37.23,16,Clothing,FL,In-Store,51.99,7,0
6044,164.98,21,Electronics,TX,Online,231.96,5,1
6045,35.53,0,Restaurants,CA,Online,40.28,7,0
6046,2454.07,14,Electronics,WA,Online,2419.42,3,1
6047,105.99,5,Grocery,TX,In-Store,117.63,6,0
6048,109.41,22,Restaurants,FL,In-Store,71.52,8,0
6049,130.03,7,Travel,WA,In-Store,184.82,6,0
6050,46.33,0,Travel,WA,In-Store,51.79,9,0
6051,186.57,12,Grocery,FL,In-Store,253.17,2,0
6052,4.04,2,Gas,NY,Online,4.30,8,0
6053,194.27,17,Clothing,CA,In-Store,221.93,3,0
6054,147.99,1,Grocery,WA,In-Store,99.67,2,1
6055,47.52,0,Restaurants,NY,In-Store,25.92,9,1
6056,147.96,4,Grocery,CA,Online,121.64,6,1
6057,178.77,11,Gas,TX,Online,146.08,1,0
6058,1627.92,11,Restaurants,WA,In-Store,1347.17,2,0
6059,75.94,2,Electronics,CA,In-Store,106.51,9,1
6060,141.49,0,Gas,CA,Online,110.31,6,0
6061,97.96,18,Electronics,WA,Online,77.23,8,0
6062,53.59,8,Electronics,WA,In-Store,65.80,2,0
6063,157.84,4,Electronics,TX,Online,93.54,4,1
6064,150.73,4,Grocery,TX,Online,93.84,8,0
6065,166.65,18,Grocery,NY,Online,209.65,6,1
6066,177.36,11,Grocery,WA,Online,207.72,4,0
6067,100.42,17,Clothing,CA,Online,147.45,5,0
6068,115.23,9,Grocery,NY,Online,155.61,8,1
6069,175.85,4,Gas,TX,In-Store,110.02,2,0
6070,123.50,9,Grocery,TX,In-Store,157.35,6,0
6071,53.64,22,Electronics,NY,Online,72.29,1,0
6072,154.95,9,Clothing,CA,Online,213.24,7,0
6073,41.76,19,Travel,CA,In-Store,44.57,3,0
6074,32.73,15,Restaurants,TX,Online,33.89,5,0
6075,47.65,16,Gas,WA,Online,40.23,3,0
6076,99.47,7,Electronics,CA,In-Store,63.36,5,0
6077,155.59,1,Travel,IL,In-Store,165.78,6,0
6078,172.43,8,Travel,WA,In-Store,180.84,6,0
6079,8.90,17,Restaurants,FL,In-Store,8.97,0,0
6080,127.45,3,Travel,TX,In-Store,132.85,7,1
6081,89.45,20,Travel,NY,Online,92.17,4,1
6082,20.67,9,Restaurants,IL,In-Store,20.05,0,1
6083,36.49,20,Grocery,TX,In-Store,40.33,9,0
6084,120.60,19,Restaurants,TX,Online,124.39,1,0
6085,72.43,8,Clothing,WA,Online,98.13,4,0
6086,141.45,1,Restaurants,TX,Online,176.26,3,1
6087,65.51,20,Electronics,TX,Online,60.75,9,0
6088,57.30,3,Electronics,NY,In-Store,45.19,1,1
6089,140.31,6,Gas,CA,Online,89.95,8,0
6090,156.76,9,Restaurants,IL,Online,171.33,2,0
6091,98.95,16,Grocery,NY,Online,95.12,5,0
6092,75.24,0,Clothing,CA,Online,59.24,0,0
6093,40.17,2,Gas,NY,Online,33.96,6,0
6094,38.10,17,Grocery,IL,In-Store,54.49,7,0
6095,65.19,16,Electronics,TX,In-Store,44.10,7,0
6096,170.39,20,Grocery,CA,In-Store,153.39,3,0
6097,124.83,3,Electronics,IL,Online,88.73,2,0
6098,23.55,15,Electronics,TX,Online,22.50,9,0
6099,194.12,3,Clothing,FL,Online,283.86,4,1
6100,196.62,12,Travel,IL,Online,128.22,3,1
6101,161.25,17,Electronics,NY,Online,220.34,0,0
6102,169.72,22,Clothing,FL,Online,131.16,4,0
6103,105.21,0,Travel,CA,Online,68.40,2,1
6104,53.06,13,Electronics,NY,Online,43.30,6,0
6105,148.41,22,Grocery,FL,In-Store,192.10,1,0
6106,61.34,15,Electronics,IL,Online,86.27,6,1
6107,16.84,20,Clothing,NY,In-Store,25.13,6,0
6108,181.75,15,Gas,NY,In-Store,165.27,5,0
6109,97.91,14,Clothing,NY,Online,97.37,8,0
6110,91.64,10,Electronics,TX,Online,47.29,2,0
6111,4.75,13,Grocery,NY,In-Store,5.55,8,0
6112,32.05,10,Gas,WA,Online,33.08,4,1
6113,110.27,21,Gas,WA,Online,69.43,5,0
6114,94.97,2,Electronics,IL,In-Store,67.91,3,1
6115,34.30,8,Restaurants,IL,Online,36.26,3,0
6116,43.50,3,Electronics,IL,Online,31.05,4,0
6117,155.85,8,Electronics,NY,In-Store,137.85,1,0
6118,98.40,17,Restaurants,FL,Online,142.01,3,1
6119,165.71,20,Gas,NY,In-Store,241.68,9,0
6120,91.52,19,Grocery,NY,Online,71.21,4,1
6121,174.09,8,Gas,CA,In-Store,240.09,0,0
6122,116.16,5,Gas,CA,Online,166.86,3,0
6123,765.81,17,Electronics,NY,In-Store,1092.75,9,0
6124,79.11,10,Electronics,NY,Online,45.31,4,0
6125,6.03,6,Travel,NY,Online,5.29,2,0
6126,156.90,9,Grocery,FL,In-Store,161.80,4,0
6127,24.69,5,Grocery,CA,In-Store,22.57,6,0
6128,28.84,3,Electronics,CA,In-Store,20.42,3,0
6129,97.10,3,Restaurants,WA,In-Store,65.12,1,1
6130,12.12,4,Restaurants,IL,In-Store,13.05,9,0
6131,97.56,10,Restaurants,TX,Online,107.28,2,0
6132,87.48,14,Clothing,WA,Online,46.00,0,1
6133,140.80,14,Clothing,WA,Online,139.81,3,0
6134,76.54,13,Clothing,IL,Online,41.63,7,0
6135,63.52,17,Gas,WA,In-Store,89.22,7,0
6136,96.94,6,Travel,FL,In-Store,91.78,8,0
6137,56.01,2,Electronics,NY,Online,81.89,2,0
6138,68.86,20,Electronics,TX,Online,98.81,7,0
6139,101.56,14,Travel,FL,Online,105.02,0,0
6140,30.02,21,Travel,NY,In-Store,42.32,7,0
6141,2032.61,14,Gas,IL,In-Store,2155.25,7,0
6142,32.99,1,Travel,WA,In-Store,47.46,9,0
6143,73.81,23,Gas,NY,Online,96.84,7,0
6144,96.92,1,Clothing,FL,In-Store,113.80,7,0
6145,176.77,19,Travel,WA,Online,226.57,8,0
6146,19.59,23,Clothing,NY,In-Store,11.72,3,1
6147,58.50,12,Electronics,WA,Online,37.73,0,0
6148,139.33,12,Clothing,CA,Online,200.84,0,0
6149,195.97,14,Restaurants,WA,Online,251.59,7,1
6150,170.44,20,Electronics,CA,Online,172.38,3,0
6151,11.40,4,Gas,IL,In-Store,12.04,0,1
6152,4.85,6,Gas,TX,Online,3.17,1,0
6153,90.83,5,Electronics,TX,Online,121.98,2,0
6154,191.57,10,Electronics,WA,In-Store,237.03,8,0
6155,105.36,15,Gas,NY,In-Store,76.48,7,0
6156,185.73,16,Travel,NY,Online,148.88,0,0
6157,45.79,2,Travel,WA,Online,65.07,5,0
6158,129.17,16,Clothing,NY,In-Store,139.42,6,0
6159,59.26,15,Electronics,WA,In-Store,39.99,9,0
6160,48.45,12,Electronics,WA,In-Store,34.79,5,0
6161,67.40,5,Electronics,IL,Online,57.52,5,1
6162,80.33,0,Electronics,CA,Online,60.43,0,1
6163,3.17,21,Clothing,IL,Online,2.44,6,0
6164,7.71,18,Gas,NY,In-Store,7.84,2,0
6165,144.57,20,Electronics,WA,Online,175.88,7,0
6166,38.57,20,Grocery,WA,In-Store,40.23,2,0
6167,21.52,19,Electronics,WA,Online,31.47,3,1
6168,51.46,10,Clothing,FL,Online,42.89,5,0
6169,95.86,22,Restaurants,FL,Online,115.15,0,0
6170,120.78,9,Gas,CA,In-Store,172.17,4,0
6171,51.10,5,Gas,CA,In-Store,35.66,4,1
6172,182.73,9,Travel,IL,Online,109.57,0,0
6173,137.46,7,Gas,TX,In-Store,142.88,3,0
6174,156.94,9,Clothing,FL,Online,192.83,0,0
6175,128.93,12,Electronics,CA,Online,174.02,7,0
6176,40.18,2,Travel,IL,Online,41.11,2,0
6177,196.93,1,Clothing,CA,In-Store,148.62,4,0
6178,155.24,3,Grocery,NY,In-Store,153.38,4,0
6179,178.70,6,Grocery,WA,In-Store,168.75,3,0
6180,59.35,18,Electronics,WA,Online,54.48,7,0
6181,180.37,13,Restaurants,NY,In-Store,128.97,0,0
6182,1895.06,9,Clothing,CA,In-Store,2140.67,8,0
6183,177.63,9,Travel,WA,Online,258.97,5,1
6184,114.89,19,Gas,TX,Online,124.80,2,0
6185,55.90,8,Travel,WA,Online,39.08,3,0
6186,181.16,13,Electronics,TX,In-Store,243.29,8,0
6187,101.66,17,Electronics,NY,Online,52.41,4,0
6188,88.61,5,Electronics,WA,Online,56.10,3,1
6189,1997.35,1,Gas,FL,Online,1102.79,1,1
6190,48.35,6,Travel,FL,Online,27.94,9,1
6191,191.90,23,Travel,TX,Online,241.05,0,0
6192,123.83,13,Electronics,WA,Online,137.05,8,0
6193,86.58,4,Grocery,WA,Online,75.61,2,0
6194,31.84,16,Electronics,IL,Online,19.85,3,1
6195,50.48,6,Gas,NY,In-Store,51.86,4,0
6196,388.49,3,Electronics,IL,In-Store,444.83,4,0
6197,187.10,18,Clothing,NY,In-Store,205.24,6,0
6198,68.24,11,Grocery,FL,Online,58.31,7,1
6199,152.34,15,Clothing,FL,In-Store,118.57,2,0
6200,0.72,0,Gas,NY,In-Store,1.00,4,0
6201,94.80,3,Grocery,TX,In-Store,90.85,0,0
6202,121.07,12,Grocery,WA,In-Store,108.62,8,0
6203,35.84,19,Electronics,CA,In-Store,51.06,5,0
6204,10.09,15,Travel,IL,Online,9.81,8,1
6205,199.97,1,Gas,NY,Online,257.25,6,1
6206,30.77,3,Grocery,CA,Online,35.37,1,1
6207,164.77,10,Electronics,NY,In-Store,145.38,4,0
6208,36.49,4,Clothing,FL,Online,51.52,3,1
6209,176.11,9,Clothing,TX,In-Store,202.35,7,0
6210,1002.61,9,Electronics,FL,Online,1151.73,5,0
6211,146.35,6,Clothing,FL,Online,161.57,9,1
6212,154.63,2,Grocery,WA,Online,196.24,6,0
6213,95.94,21,Restaurants,TX,Online,48.26,4,1
6214,158.64,12,Electronics,WA,Online,124.56,6,0
6215,124.60,18,Clothing,IL,In-Store,135.31,9,0
6216,58.08,9,Electronics,TX,In-Store,58.79,1,0
6217,146.85,4,Grocery,TX,Online,198.14,8,1
6218,108.00,11,Restaurants,WA,Online,99.40,1,0
6219,168.91,3,Electronics,NY,Online,243.32,7,0
6220,153.54,0,Restaurants,IL,In-Store,204.34,5,0
6221,92.76,17,Restaurants,TX,In-Store,58.87,0,0
6222,156.14,0,Grocery,WA,Online,141.23,6,1
6223,102.47,1,Gas,NY,In-Store,122.12,0,1
6224,2423.94,17,Gas,CA,In-Store,3530.63,5,0
6225,60.04,4,Grocery,WA,In-Store,39.62,0,0
6226,126.75,17,Grocery,NY,In-Store,103.75,1,0
6227,132.52,2,Travel,TX,In-Store,159.81,0,0
6228,13.86,17,Clothing,WA,In-Store,14.67,3,0
6229,67.68,2,Travel,WA,In-Store,45.85,4,0
6230,143.37,16,Travel,TX,Online,104.47,2,1
6231,149.24,5,Restaurants,TX,In-Store,104.43,0,1
6232,158.57,14,Travel,FL,In-Store,134.83,9,0
6233,76.14,10,Clothing,IL,In-Store,101.48,9,0
6234,198.31,11,Restaurants,CA,In-Store,208.19,8,0
